"EntrezID","Statistic"
"68240",1.87508810337114
"110862",1.87376550600556
"20341",1.86505437775024
"57230",1.86386084001446
"13016",1.86274655319905
"66531",1.86271828489801
"319996",1.8604460865325
"68576",1.85685607522883
"27280",1.85539718405179
"70387",1.85526613581254
"11606",1.85170616579647
"17904",1.85132611074193
"103850",1.84970442062552
"13002",1.84856794001671
"57776",1.84721273058799
"240334",1.84718856902547
"52857",1.83963524579336
"226139",1.83863651027062
"68925",1.83681182584726
"56710",1.83640574699723
"52357",1.83067893934941
"64294",1.83007496321401
"269037",1.82848817989736
"57320",1.82784922960473
"66082",1.82445882533654
"69556",1.82264648342812
"218038",1.81175754656688
"21924",1.80884248215541
"54338",1.80778916251127
"67382",1.80380292645862
"15572",1.80221608449603
"20813",1.8014560501936
"76457",1.80139570619564
"23897",1.80041685402579
"319998",1.79951091848099
"21761",1.79247086081821
"19283",1.78866015572176
"19264",1.78827620883653
"67469",1.78470786452568
"20312",1.78230614299121
"319655",1.78146412782055
"230598",1.77956401657711
"72141",1.77749553936576
"66223",1.77410105832318
"16592",1.77285459171645
"330260",1.77066308114494
"22158",1.76922956596001
"22317",1.76720470328151
"66921",1.7666186991121
"20981",1.76638883287101
"231386",1.76587831003665
"13202",1.76496366114568
"170771",1.76437168824007
"106861",1.76015949416684
"231889",1.75968733258053
"67755",1.75808317941411
"66610",1.75725113809797
"20822",1.75545646799352
"67145",1.75393552235862
"215890",1.75152965794151
"102141",1.74734089532369
"210673",1.74546284043351
"28084",1.7450100556457
"20195",1.74259658004161
"71957",1.74183282202264
"13803",1.74157656553197
"16410",1.7409456023557
"94185",1.72975816675669
"56404",1.72590821091152
"12380",1.72581550212805
"11784",1.72557950125631
"118568345",1.72093604515561
"18537",1.72030378095744
"65973",1.71996573114966
"102339",1.71779198551617
"13684",1.717685047235
"56839",1.71679732639812
"64898",1.71660688828724
"235283",1.71633229944137
"67841",1.71089269751306
"26420",1.70957980777528
"75597",1.7072591574873
"67425",1.70599876720996
"67784",1.70567377645612
"74617",1.70529023574772
"80987",1.70527366106257
"117197",1.70508800040562
"104662",1.70408450015495
"66590",1.70406285792294
"17069",1.70318392544387
"94190",1.70269130782617
"233877",1.70014447962469
"64136",1.6994200913506
"26908",1.69652704490468
"67618",1.69540193352008
"214290",1.6938227100374
"223433",1.69141634155697
"68818",1.69068852624394
"56494",1.69013321576545
"225326",1.68969990507661
"237553",1.68879037105856
"67881",1.68575085079603
"235415",1.68372349444967
"20230",1.68350091696634
"56440",1.67774173722823
"98417",1.67643627609589
"115487184",1.67161840178357
"19089",1.67098206633158
"18458",1.67032733817696
"54638",1.66952053718691
"17883",1.6669703469813
"66087",1.66555936804406
"64655",1.66549689084117
"71718",1.66543667306653
"13628",1.66287421086954
"74342",1.66255983703006
"66606",1.66219650045315
"16409",1.66206202199124
"209039",1.66141908482872
"98221",1.66073767665105
"18706",1.66054833575173
"14489",1.65932871694488
"11829",1.65639649782233
"27404",1.65561278669348
"12928",1.65483692088678
"14252",1.65470655996559
"14184",1.65218410848631
"12295",1.65084716870369
"18572",1.65040902529559
"11820",1.64863863422427
"102774",1.64775722443343
"11307",1.64666610358812
"70082",1.64662468407428
"55935",1.64511489371513
"26399",1.64406465695372
"12921",1.6434156525342
"18032",1.64240300022085
"21771",1.64239769799693
"54131",1.64115469532572
"68275",1.64023515992074
"14325",1.63865975550068
"68273",1.63421660863328
"14863",1.63098331015108
"19245",1.63081311228006
"70612",1.63080046526471
"19290",1.62995123224037
"12064",1.62727762624438
"67891",1.62462138209563
"70363",1.62397964986797
"52846",1.62283148582472
"26457",1.62123065459179
"19091",1.62116442053864
"70564",1.62111758011664
"238384",1.61791440787235
"230103",1.61535877666564
"16001",1.61336187273567
"233189",1.61210094408972
"18174",1.61144341232017
"18802",1.60866937550322
"380702",1.60700622061953
"76299",1.60544389073483
"217463",1.60202547167561
"239273",1.60144049879478
"67916",1.59862374908581
"18231",1.59630420426384
"217154",1.59601806458874
"14802",1.59589840073752
"19164",1.59547664168253
"22671",1.59486720562041
"76897",1.59155617123185
"67115",1.59093792405262
"20751",1.59040161134768
"14151",1.58812149917607
"22393",1.58797568304729
"69572",1.58762962323943
"257635",1.58688313553342
"67199",1.58609582520974
"71729",1.58249248391096
"52635",1.58182891194598
"21780",1.57836342296172
"105372",1.57781238836559
"70310",1.5760362525005
"66514",1.57349770133048
"19326",1.57182345578948
