"Rank","RunningES","Statistic","Hit"
15353,-0.343426347030854,-0.84340218322913,FALSE
15354,-0.343479329970348,-0.843662728419113,FALSE
15355,-0.343532312909841,-0.843698432627288,FALSE
15356,-0.343585295849335,-0.845193359956532,FALSE
15357,-0.343638278788828,-0.84575735528734,FALSE
15358,-0.343691261728322,-0.846509563970583,FALSE
15359,-0.340687819268693,-0.846818251440318,TRUE
15360,-0.340740802208186,-0.847065160241966,FALSE
15361,-0.34079378514768,-0.847331441746249,FALSE
15362,-0.340846768087173,-0.847386905379617,FALSE
15363,-0.340899751026667,-0.84744555561449,FALSE
15364,-0.34095273396616,-0.847673663415944,FALSE
15365,-0.341005716905654,-0.847879214289113,FALSE
15366,-0.341058699845147,-0.848591359765864,FALSE
15367,-0.341111682784641,-0.848685980109446,FALSE
15368,-0.341164665724134,-0.848774124787516,FALSE
15369,-0.341217648663628,-0.848801739735229,FALSE
15370,-0.341270631603121,-0.848824686423061,FALSE
15371,-0.341323614542615,-0.84883164668964,FALSE
15372,-0.341376597482108,-0.849005894583771,FALSE
15373,-0.341429580421602,-0.849079607014333,FALSE
15374,-0.341482563361095,-0.849716734420079,FALSE
15375,-0.341535546300589,-0.849716734420079,FALSE
15376,-0.338521823681274,-0.849716734420079,TRUE
15377,-0.338574806620767,-0.849716734420079,FALSE
15378,-0.338627789560261,-0.849716734420079,FALSE
15379,-0.338680772499754,-0.849716734420079,FALSE
15380,-0.338733755439248,-0.849716734420079,FALSE
15381,-0.338786738378741,-0.849716734420079,FALSE
15382,-0.338839721318235,-0.85001395866346,FALSE
15383,-0.338892704257728,-0.850052720295377,FALSE
15384,-0.338945687197222,-0.850105832642246,FALSE
15385,-0.338998670136715,-0.850467733171393,FALSE
15386,-0.339051653076209,-0.850486581569397,FALSE
15387,-0.339104636015702,-0.850528627107378,FALSE
15388,-0.339157618955196,-0.850928701722937,FALSE
15389,-0.339210601894689,-0.850973789398609,FALSE
15390,-0.339263584834182,-0.850973789398609,FALSE
15391,-0.339316567773676,-0.851416499012559,FALSE
15392,-0.339369550713169,-0.851474465205913,FALSE
15393,-0.339422533652663,-0.851483698525594,FALSE
15394,-0.339475516592156,-0.851898697180928,FALSE
15395,-0.33952849953165,-0.85203291509575,FALSE
15396,-0.339581482471143,-0.852040984514426,FALSE
15397,-0.339634465410637,-0.852040984514426,FALSE
15398,-0.33968744835013,-0.852040984514426,FALSE
15399,-0.339740431289624,-0.85247969976384,FALSE
15400,-0.339793414229117,-0.852636630908285,FALSE
15401,-0.339846397168611,-0.852829458895951,FALSE
15402,-0.339899380108104,-0.852863402179755,FALSE
15403,-0.339952363047598,-0.852871103223032,FALSE
15404,-0.340005345987091,-0.852871103223032,FALSE
15405,-0.340058328926585,-0.853583190226296,FALSE
15406,-0.340111311866078,-0.8537464446265,FALSE
15407,-0.340164294805572,-0.853844876016395,FALSE
15408,-0.340217277745065,-0.853957230343397,FALSE
15409,-0.340270260684559,-0.854334481608147,FALSE
15410,-0.340323243624052,-0.854413556699421,FALSE
15411,-0.340376226563546,-0.854487840984139,FALSE
15412,-0.340429209503039,-0.854715357053912,FALSE
15413,-0.340482192442533,-0.854802092634985,FALSE
15414,-0.340535175382026,-0.855170135268874,FALSE
15415,-0.34058815832152,-0.855425203640729,FALSE
15416,-0.340641141261013,-0.855772726185902,FALSE
15417,-0.340694124200506,-0.855797720145189,FALSE
15418,-0.34074710714,-0.855852217775044,FALSE
15419,-0.340800090079493,-0.856340111066466,FALSE
15420,-0.340853073018987,-0.856457378081212,FALSE
15421,-0.34090605595848,-0.856781182384873,FALSE
15422,-0.340959038897974,-0.856781182384873,FALSE
15423,-0.341012021837467,-0.857119481442179,FALSE
15424,-0.341065004776961,-0.857523787001398,FALSE
15425,-0.341117987716454,-0.858123740971945,FALSE
15426,-0.341170970655948,-0.858131263042427,FALSE
15427,-0.341223953595441,-0.858195285331495,FALSE
15428,-0.341276936534935,-0.858319728855333,FALSE
15429,-0.341329919474428,-0.858674160272309,FALSE
15430,-0.341382902413922,-0.858680478931676,FALSE
15431,-0.341435885353415,-0.859313133900259,FALSE
15432,-0.341488868292909,-0.859620479751051,FALSE
15433,-0.341541851232402,-0.859764101209312,FALSE
15434,-0.341594834171896,-0.85988162400307,FALSE
15435,-0.341647817111389,-0.860039752101973,FALSE
15436,-0.341700800050883,-0.860433966900684,FALSE
15437,-0.341753782990376,-0.860628938550532,FALSE
15438,-0.34180676592987,-0.860785173260849,FALSE
15439,-0.341859748869363,-0.861052946944251,FALSE
