"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Database","Omics","Direction","PathwayKey"
"GO:0017056","structural constituent of nuclear pore",19,0.376282442393367,1.15432650617997,0.282495667244367,0.769847464046736,0.70303906034325,334,"tags=21%, list=5%, signal=20%","445007/71805/103468/68051","GO MF","Proteomics","Positive","GO MF:GO:0017056"
"GO:0098773","skin epidermis development",44,-0.2711256590773,-1.11582022675613,0.265027322404372,0.77192254942088,0.719985699152342,676,"tags=27%, list=9%, signal=25%","99138/11789/228357/56407/22234/19697/68268/101706/18810/17918/226519/18015","GO BP","Proteomics","Negative","GO BP:GO:0098773"
"mmu04151","PI3K-Akt signaling pathway",145,0.199795991307475,0.945579278223401,0.571843251088534,0.772399222887873,0.655102257427529,1765,"tags=28%, list=24%, signal=22%","14702/12539/26931/16001/109333/18706/14688/16410/16590/12978/18176/22027/13684/14936/105787/15516/16416/12827/14083/22627/21923/18709/12064/75705/64337/22631/15519/74551/56484/19353/14184/72508/14700/16404/72930/26413/54401/14704/68401/16653/22628","KEGG","Proteomics","Positive","KEGG:mmu04151"
"mmu05134","Legionellosis",32,0.257039245609029,0.922092879181036,0.573149741824441,0.772399222887873,0.655102257427529,1828,"tags=28%, list=25%, signal=21%","20333/15481/76308/13628/11840/67160/15482/15511/66397","KEGG","Proteomics","Positive","KEGG:mmu05134"
"mmu03250","Viral life cycle - HIV-1",37,0.254272618286056,0.946325128051468,0.578044596912521,0.772563819957027,0.655241858696372,2512,"tags=43%, list=35%, signal=28%","269061/22088/27632/26943/72949/208092/432508/15239/328572/235180/116733/24116/12455/75608/107951/20587","KEGG","Proteomics","Positive","KEGG:mmu03250"
"mmu01521","EGFR tyrosine kinase inhibitor resistance",48,0.234915528447703,0.934072843933116,0.579298831385643,0.772563819957027,0.655241858696372,1511,"tags=25%, list=21%, signal=20%","216148/16001/18706/11836/20779/18176/13684/18709/56484/14184/72508/26413","KEGG","Proteomics","Positive","KEGG:mmu01521"
"mmu04330","Notch signaling pathway",22,0.283696366964122,0.927246902992729,0.58287795992714,0.772563819957027,0.655241858696372,1848,"tags=27%, list=26%, signal=20%","13016/66354/13542/19164/11491/328572","KEGG","Proteomics","Positive","KEGG:mmu04330"
"mmu04935","Growth hormone synthesis, secretion and action",69,-0.208173383427019,-0.942466601155958,0.58311345646438,0.772563819957027,0.655241858696372,1585,"tags=32%, list=22%, signal=25%","74769/11909/20663/18795/14679/18751/12289/14677/18803/210044/16452/20851/224129/104111/14678/18750/56717/16438/16439/12288/20846/26414","KEGG","Proteomics","Negative","KEGG:mmu04935"
"GO:0071025","RNA surveillance",16,0.40655329500569,1.18275897276629,0.265442404006678,0.772623885069995,0.720639847211688,952,"tags=25%, list=13%, signal=22%","330474/112403/77305/70047","GO BP","Proteomics","Positive","GO BP:GO:0071025"
"GO:0016581","NuRD complex",14,0.33600127738624,0.956880451627717,0.521440823327616,0.772884723141969,0.623503642198564,609,"tags=14%, list=8%, signal=13%","17192/245688","GO CC","Proteomics","Positive","GO CC:GO:0016581"
"GO:0090545","CHD-type complex",14,0.33600127738624,0.956880451627717,0.521440823327616,0.772884723141969,0.623503642198564,609,"tags=14%, list=8%, signal=13%","17192/245688","GO CC","Proteomics","Positive","GO CC:GO:0090545"
"GO:0000307","cyclin-dependent protein kinase holoenzyme complex",19,0.307762526581084,0.957303339001669,0.522184300341297,0.772884723141969,0.623503642198564,1408,"tags=26%, list=19%, signal=21%","18647/66354/72949/51813/12569","GO CC","Proteomics","Positive","GO CC:GO:0000307"
"GO:0042974","nuclear retinoic acid receptor binding",17,-0.353600166935991,-1.12565687092843,0.285714285714286,0.772967896174863,0.705888697152718,1146,"tags=41%, list=16%, signal=35%","320165/20182/60595/13017/18193/17977/234594","GO MF","Proteomics","Negative","GO MF:GO:0042974"
"GO:0016709","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",13,0.422840576230246,1.15436584981101,0.286225402504472,0.772967896174863,0.705888697152718,1779,"tags=46%, list=25%, signal=35%","171580/13123/14263/64385/217707/14261","GO MF","Proteomics","Positive","GO MF:GO:0016709"
"GO:0004180","carboxypeptidase activity",18,0.379128627908752,1.14930020426235,0.286458333333333,0.772967896174863,0.705888697152718,2200,"tags=50%, list=30%, signal=35%","74617/54381/53320/66054/11421/12876/70008/72461/12874","GO MF","Proteomics","Positive","GO MF:GO:0004180"
"GO:0070498","interleukin-1-mediated signaling pathway",12,-0.412048739818547,-1.16474230686239,0.266187050359712,0.773969446277217,0.721894875746948,558,"tags=25%, list=8%, signal=23%","19697/73086/56613","GO BP","Proteomics","Negative","GO BP:GO:0070498"
"GO:2000781","positive regulation of double-strand break repair",42,0.299319599249126,1.13546278451958,0.26625386996904,0.773969446277217,0.721894875746948,1088,"tags=26%, list=15%, signal=22%","12054/93765/20174/56397/233908/19708/21761/66233/56505/73247/66713","GO BP","Proteomics","Positive","GO BP:GO:2000781"
"GO:0010972","negative regulation of G2/M transition of mitotic cell cycle",21,0.358297334059199,1.13614188947558,0.266666666666667,0.774661424202709,0.722540295693362,355,"tags=19%, list=5%, signal=18%","68592/229543/381921/72008","GO BP","Proteomics","Positive","GO BP:GO:0010972"
"GO:0098813","nuclear chromosome segregation",129,-0.214006868429316,-1.08458149869081,0.267857142857143,0.776138275831882,0.723917781107634,1706,"tags=29%, list=24%, signal=22%","20843/13006/106042/24010/64383/74201/11789/193385/192176/99152/234094/105513/17222/77053/56456/239985/270058/12704/66156/101994/72124/66993/78798/20842/22385/76499/101706/208718/268491/26951/54194/76707/13424/12540/67300/54418/77044","GO BP","Proteomics","Negative","GO BP:GO:0098813"
"GO:1902513","regulation of organelle transport along microtubule",11,0.452186749716696,1.1691966523329,0.268707482993197,0.776138275831882,0.723917781107634,2744,"tags=64%, list=38%, signal=40%","67774/12794/16783/235180/20869/17257/15114","GO BP","Proteomics","Positive","GO BP:GO:1902513"
"GO:0009267","cellular response to starvation",99,0.248107485427155,1.10228937190266,0.268768768768769,0.776138275831882,0.723917781107634,2241,"tags=42%, list=31%, signal=30%","75687/18693/219022/66615/229722/68526/170822/56032/20788/14828/18704/67579/105787/57436/93739/77976/26408/110147/27103/22631/75747/26419/225326/64143/26413/76574/216805/78926/22628/26417/66148/11793/58809/27220/70394/18760/13665/20525/319481/22241/16784/70415","GO BP","Proteomics","Positive","GO BP:GO:0009267"
"GO:0002675","positive regulation of acute inflammatory response",10,-0.429743301454957,-1.15896117461678,0.269047619047619,0.776138275831882,0.723917781107634,1317,"tags=40%, list=18%, signal=33%","12266/11754/14964/16016","GO BP","Proteomics","Negative","GO BP:GO:0002675"
"GO:0009215","purine deoxyribonucleoside triphosphate metabolic process",10,-0.429631218633208,-1.15865890198493,0.269047619047619,0.776138275831882,0.723917781107634,1270,"tags=40%, list=18%, signal=33%","56045/11534/27369/11637","GO BP","Proteomics","Negative","GO BP:GO:0009215"
"GO:0006023","aminoglycan biosynthetic process",10,-0.429495308056196,-1.15829236903039,0.269047619047619,0.776138275831882,0.723917781107634,252,"tags=20%, list=3%, signal=19%","11771/67300","GO BP","Proteomics","Negative","GO BP:GO:0006023"
"GO:0006024","glycosaminoglycan biosynthetic process",10,-0.429495308056196,-1.15829236903039,0.269047619047619,0.776138275831882,0.723917781107634,252,"tags=20%, list=3%, signal=19%","11771/67300","GO BP","Proteomics","Negative","GO BP:GO:0006024"
