"EntrezID","PearsonR"
"56795",0.469639379637889
"19266",0.46933091601524
"56274",0.469264030885467
"67043",0.46920241894438
"170771",0.469063205480609
"106582",0.468825387581698
"231464",0.468386671578721
"223696",0.468297162916487
"66286",0.468011101193611
"71617",0.467971392613656
"54473",0.467732609640362
"53605",0.467726470757525
"319734",0.467698266621595
"109778",0.466720311283197
"99586",0.46655338359386
"231872",0.466408727885757
"17470",0.466270262728428
"12177",0.465647453579406
"58810",0.465324810847858
"14755",0.464662098467207
"216197",0.464607649997818
"12721",0.463791000275123
"217737",0.463772015736882
"20462",0.463449588899095
"68708",0.463408981126734
"20813",0.46328090252245
"13595",0.462875109444095
"171567",0.4628571885701
"68961",0.462525620575083
"67460",0.462456311000091
"100039795",0.462388248621751
"107305",0.462225815611495
"18769",0.461926422751637
"192986",0.461919586079038
"56462",0.461916969621416
"19240",0.461367740184192
"68097",0.461255888191718
"54208",0.461048122962392
"12387",0.460415007240209
"22384",0.46015181559955
"213350",0.460135716515081
"67027",0.459872808258374
"235402",0.459787062545044
"18399",0.459623017396816
"50876",0.459344647869393
"14230",0.459211647084822
"14083",0.459132570038792
"65114",0.458943851381745
"11308",0.458688295101564
"20740",0.458686254018797
"75029",0.458631957356129
"71116",0.458212851633518
"26939",0.457924659769628
"19342",0.457923739951906
"27414",0.457548183269061
"228787",0.456741562875791
"66385",0.456671922817483
"94063",0.456465781646066
"29811",0.455258544829583
"214290",0.455124548198482
"56470",0.454895429462513
"68969",0.454734314832308
"54152",0.454481170801583
"21761",0.454425011569642
"70350",0.454300961051704
"110651",0.454291736579752
"231225",0.454159307028292
"16593",0.454054610239796
"213464",0.453987428034499
"105014",0.453944105783184
"268752",0.453483148609275
"66618",0.452913257158379
"83679",0.452382752465097
"107047",0.451798448091952
"20773",0.451768348245163
"69091",0.451493117925149
"320158",0.451274080913013
"12301",0.451174112676282
"241308",0.451132036642433
"227059",0.451026486919338
"66233",0.450835360801618
"77976",0.450658958466231
"70375",0.450633387226415
"68964",0.450163447353893
"66388",0.449620153622716
"27404",0.449566150242515
"11737",0.44946958160883
"67916",0.449461284387402
"216551",0.449171718889599
"70885",0.448702460457337
"80284",0.448690765558838
"11845",0.448429324677984
"54723",0.44821150779048
"56505",0.448024614284223
"99712",0.447969438459527
"67900",0.447719809282095
"70047",0.447604822781692
"56317",0.447226973113166
"11774",0.44708362431446
"11991",0.447046653107298
"23873",0.44694883892525
"73247",0.446714880050179
"27050",0.446643228093491
"65945",0.446574059632833
"12661",0.446411625802786
"107371",0.446177195533143
"239157",0.446030414158229
"66475",0.445942978190266
"67678",0.445737705061561
"78304",0.445542278102935
"27367",0.445441326457496
"22068",0.445215384214929
"56447",0.445199012894534
"246277",0.445052204769431
"225362",0.444699315420572
"59022",0.444516596669345
"229534",0.444468193328494
"66230",0.444436267283455
"66193",0.444267772927651
"17938",0.443151906074679
"20510",0.442933878391482
"53881",0.442566401587378
"107566",0.442260711159693
"20115",0.442098383510498
"71803",0.441949644713112
"22682",0.441901326805486
"18102",0.441843549721082
"102323",0.441621389246309
"12386",0.44155317698937
"53872",0.4411578214983
"75646",0.440915732516504
"67891",0.440498671775473
"103677",0.440436613927608
"74525",0.440001083081137
"26373",0.439695667607492
"74596",0.439117908684913
"67134",0.438434704062535
"19298",0.438111374566428
"17904",0.437806065803757
"110109",0.437722477134925
"210148",0.437538964013183
"140570",0.437511689560543
"64933",0.437197175119873
"51813",0.437165656477727
"29810",0.437019662806058
"233878",0.436833871759894
"69780",0.43682790114103
"74754",0.436500154906818
"623661",0.436414951652409
